frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.reset,frame.len,data.len,ip.ttl,tcp.window_size,tcp.ack,http.request.method,http.response.code
"Dec 31, 1969 18:00:06.412399000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.412470000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.412607000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.412659000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.412957000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.412973000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.413262000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.413278000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.413376000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.413513000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.413832000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.413968000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.414074000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.414210000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.414379000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.414395000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.414502000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.414639000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.414709000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.414845000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.414915000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.415051000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.415309000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.415446000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.415579000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.415715000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.415767000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.415903000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.415973000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.416110000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.416254000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.416270000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.416487000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.416503000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.416619000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.416755000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.416789000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.416926000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.417070000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.417086000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.417294000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.417310000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.417464000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.417480000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.417578000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.417715000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.417877000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.417893000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.418074000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.418090000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.418244000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.418260000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.418376000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.418513000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.418711000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.418727000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.418852000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.418988000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.419049000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.419185000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.419219000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.419356000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.419500000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.419516000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.419670000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.419686000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.419885000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.419901000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.420035000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.420172000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.420206000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.420342000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.420486000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.420502000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.420600000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.420736000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.420871000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.420887000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.421087000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.421103000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.421275000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.421291000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.421407000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.421643000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.421779000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.421914000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.421930000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.422001000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.422138000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.422217000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.422353000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.422396000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.422532000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.422620000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.422757000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.422901000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.422917000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.423042000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.423178000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.423340000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.423356000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.423510000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.423526000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.423726000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.423742000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.423896000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.423912000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.424019000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.424155000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.424353000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.424369000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.424440000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.424737000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.424874000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.424908000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.425044000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.425213000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.425349000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.425484000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.425500000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.425589000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.425726000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.425760000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.425896000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.426094000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.426110000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.426181000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.426317000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.426369000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.426506000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.426540000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.426676000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.426755000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.426891000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.427026000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.427042000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.427131000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.427464000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.427754000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.427770000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.428295000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.428311000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.428519000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.428535000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.428699000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.428715000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.428849000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.429021000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.429183000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.429199000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.429333000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.429505000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.429694000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.429710000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.429844000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.430087000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.430260000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.430395000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.430411000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.430482000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.430654000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.430901000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.431073000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.431224000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.431397000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.431550000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.431566000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.431709000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.431881000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.432034000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.432050000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.432220000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.432392000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.432492000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.432508000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.432690000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.432706000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.432813000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.432985000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.433183000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.433199000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.433270000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.433587000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.433603000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.433776000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.433792000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.434027000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.434043000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.434269000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.434285000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.434440000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.434456000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.434545000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.434717000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.434906000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.434922000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.435020000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.435192000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.435316000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.435489000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.435844000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.436016000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.436077000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.436213000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.436375000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.436391000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.436543000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.436680000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.436741000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.436877000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.436947000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.437227000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.437243000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.437434000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.437450000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.437613000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.437629000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.437846000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.437862000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.437960000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","63",,,,
"Dec 31, 1969 18:00:06.438097000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.438322000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.438338000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.438418000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.438554000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.438734000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.438750000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.439250000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.439387000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.439439000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.439575000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.439746000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.439762000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.439860000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.439996000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.440102000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.440239000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.440419000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.440435000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.440569000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.440705000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.440775000 CST","192.168.1.3","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.441137000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.441153000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.441361000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.441377000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.441595000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.441611000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.441810000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.441826000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.442016000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.442032000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.442241000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
"Dec 31, 1969 18:00:06.442257000 CST",,,,,,,,,,,"14",,,,,,
"Dec 31, 1969 18:00:06.442456000 CST","192.168.1.2","192.168.1.4","17",,,"49153","9000",,,,"320","256","64",,,,
